TVDB_ID,IMDB_ID,SERIES_NAME,SEASON,EPISODE,ENDED
72549,,Big Brother (UK),9,5,false
72549,,Big Brother (UK),9,6,false
72549,,Big Brother (UK),9,7,false
72549,,Big Brother (UK),9,8,false
72549,,Big Brother (UK),9,9,false
72549,,Big Brother (UK),9,10,false
72549,,Big Brother (UK),9,11,false
72549,,Big Brother (UK),9,12,false
72549,,Big Brother (UK),9,13,false
72549,,Big Brother (UK),9,14,false
72549,,Big Brother (UK),9,15,false
72549,,Big Brother (UK),9,16,false
72549,,Big Brother (UK),9,17,false
72549,,Big Brother (UK),9,18,false
72549,,Big Brother (UK),9,19,false
72549,,Big Brother (UK),9,20,false
72549,,Big Brother (UK),9,21,false
72549,,Big Brother (UK),9,22,false
72549,,Big Brother (UK),9,23,false
72549,,Big Brother (UK),9,24,false
72549,,Big Brother (UK),9,25,false
72549,,Big Brother (UK),9,26,false
72549,,Big Brother (UK),9,27,false
72549,,Big Brother (UK),9,28,false
72549,,Big Brother (UK),9,29,false
72549,,Big Brother (UK),9,30,false
72549,,Big Brother (UK),9,31,false
72549,,Big Brother (UK),9,32,false
72549,,Big Brother (UK),9,33,false
72549,,Big Brother (UK),9,34,false
72549,,Big Brother (UK),9,35,false
72549,,Big Brother (UK),9,36,false
72549,,Big Brother (UK),9,37,false
72549,,Big Brother (UK),9,38,false
72549,,Big Brother (UK),9,39,false
72549,,Big Brother (UK),9,40,false
72549,,Big Brother (UK),9,41,false
72549,,Big Brother (UK),9,42,false
72549,,Big Brother (UK),9,43,false
72549,,Big Brother (UK),9,44,false
72549,,Big Brother (UK),9,45,false
72549,,Big Brother (UK),9,46,false
72549,,Big Brother (UK),9,47,false
72549,,Big Brother (UK),9,48,false
72549,,Big Brother (UK),9,49,false
72549,,Big Brother (UK),9,50,false
72549,,Big Brother (UK),9,51,false
72549,,Big Brother (UK),9,52,false
72549,,Big Brother (UK),9,53,false
72549,,Big Brother (UK),9,54,false
72549,,Big Brother (UK),9,55,false
72549,,Big Brother (UK),9,56,false
72549,,Big Brother (UK),9,57,false
72549,,Big Brother (UK),9,58,false
72549,,Big Brother (UK),9,59,false
72549,,Big Brother (UK),9,60,false
72549,,Big Brother (UK),9,61,false
72549,,Big Brother (UK),9,62,false
72549,,Big Brother (UK),9,63,false
72549,,Big Brother (UK),9,64,false
72549,,Big Brother (UK),9,65,false
72549,,Big Brother (UK),9,66,false
72549,,Big Brother (UK),9,67,false
72549,,Big Brother (UK),9,68,false
72549,,Big Brother (UK),9,69,false
72549,,Big Brother (UK),9,70,false
72549,,Big Brother (UK),9,71,false
72549,,Big Brother (UK),9,72,false
72549,,Big Brother (UK),9,73,false
72549,,Big Brother (UK),9,74,false
72549,,Big Brother (UK),9,75,false
72549,,Big Brother (UK),9,76,false
72549,,Big Brother (UK),9,77,false
72549,,Big Brother (UK),9,78,false
72549,,Big Brother (UK),9,79,false
72549,,Big Brother (UK),9,80,false
72549,,Big Brother (UK),9,81,false
72549,,Big Brother (UK),9,82,false
72549,,Big Brother (UK),9,83,false
72549,,Big Brother (UK),9,84,false
72549,,Big Brother (UK),9,85,false
72549,,Big Brother (UK),9,86,false
72549,,Big Brother (UK),9,87,false
72549,,Big Brother (UK),9,88,false
72549,,Big Brother (UK),9,89,false
72549,,Big Brother (UK),9,90,false
72549,,Big Brother (UK),9,91,false
72549,,Big Brother (UK),9,92,false
72549,,Big Brother (UK),9,93,false
72549,,Big Brother (UK),9,94,false
72549,,Big Brother (UK),9,95,false
72549,,Big Brother (UK),9,96,false
72549,,Big Brother (UK),9,97,false
72549,,Big Brother (UK),9,98,false
72549,,Big Brother (UK),9,99,false
72549,,Big Brother (UK),9,100,false
72549,,Big Brother (UK),9,101,false
72549,,Big Brother (UK),9,102,false
72549,,Big Brother (UK),9,103,false
72549,,Big Brother (UK),9,104,false
72549,,Big Brother (UK),9,105,false
72549,,Big Brother (UK),9,106,false
72549,,Big Brother (UK),9,107,false
72549,,Big Brother (UK),9,108,false
72549,,Big Brother (UK),9,109,false
72549,,Big Brother (UK),10,1,false
72549,,Big Brother (UK),10,2,false
72549,,Big Brother (UK),10,3,false
72549,,Big Brother (UK),10,4,false
72549,,Big Brother (UK),10,5,false
72549,,Big Brother (UK),10,6,false
72549,,Big Brother (UK),10,7,false
72549,,Big Brother (UK),10,8,false
72549,,Big Brother (UK),10,9,false
72549,,Big Brother (UK),10,10,false
72549,,Big Brother (UK),10,11,false
72549,,Big Brother (UK),10,12,false
72549,,Big Brother (UK),10,13,false
72549,,Big Brother (UK),10,14,false
72549,,Big Brother (UK),10,15,false
72549,,Big Brother (UK),10,16,false
72549,,Big Brother (UK),10,17,false
72549,,Big Brother (UK),10,18,false
72549,,Big Brother (UK),10,19,false
72549,,Big Brother (UK),10,20,false
72549,,Big Brother (UK),10,21,false
72549,,Big Brother (UK),10,22,false
72549,,Big Brother (UK),10,23,false
72549,,Big Brother (UK),10,24,false
72549,,Big Brother (UK),10,25,false
72549,,Big Brother (UK),10,26,false
72549,,Big Brother (UK),10,27,false
72549,,Big Brother (UK),10,28,false
72549,,Big Brother (UK),10,29,false
72549,,Big Brother (UK),10,30,false
72549,,Big Brother (UK),10,31,false
72549,,Big Brother (UK),10,32,false
72549,,Big Brother (UK),10,33,false
72549,,Big Brother (UK),10,34,false
72549,,Big Brother (UK),10,35,false
72549,,Big Brother (UK),10,36,false
72549,,Big Brother (UK),10,37,false
72549,,Big Brother (UK),10,38,false
72549,,Big Brother (UK),10,39,false
72549,,Big Brother (UK),10,40,false
72549,,Big Brother (UK),10,41,false
72549,,Big Brother (UK),10,42,false
72549,,Big Brother (UK),10,43,false
72549,,Big Brother (UK),10,44,false
72549,,Big Brother (UK),10,45,false
72549,,Big Brother (UK),10,46,false
72549,,Big Brother (UK),10,47,false
72549,,Big Brother (UK),10,48,false
72549,,Big Brother (UK),10,49,false
72549,,Big Brother (UK),10,50,false
72549,,Big Brother (UK),10,51,false
72549,,Big Brother (UK),10,52,false
72549,,Big Brother (UK),10,53,false
72549,,Big Brother (UK),10,54,false
72549,,Big Brother (UK),10,55,false
72549,,Big Brother (UK),10,56,false
72549,,Big Brother (UK),10,57,false
72549,,Big Brother (UK),10,58,false
72549,,Big Brother (UK),10,59,false
72549,,Big Brother (UK),10,60,false
72549,,Big Brother (UK),10,61,false
72549,,Big Brother (UK),10,62,false
72549,,Big Brother (UK),10,63,false
72549,,Big Brother (UK),10,64,false
72549,,Big Brother (UK),10,65,false
72549,,Big Brother (UK),10,66,false
72549,,Big Brother (UK),10,67,false
72549,,Big Brother (UK),10,68,false
72549,,Big Brother (UK),10,69,false
72549,,Big Brother (UK),10,70,false
72549,,Big Brother (UK),10,71,false
72549,,Big Brother (UK),10,72,false
72549,,Big Brother (UK),10,73,false
72549,,Big Brother (UK),10,74,false
72549,,Big Brother (UK),10,75,false
72549,,Big Brother (UK),10,76,false
72549,,Big Brother (UK),10,77,false
72549,,Big Brother (UK),10,78,false
72549,,Big Brother (UK),10,79,false
72549,,Big Brother (UK),10,80,false
72549,,Big Brother (UK),10,81,false
72549,,Big Brother (UK),10,82,false
72549,,Big Brother (UK),10,83,false
72549,,Big Brother (UK),10,84,false
72549,,Big Brother (UK),10,85,false
72549,,Big Brother (UK),10,86,false
72549,,Big Brother (UK),10,87,false
72549,,Big Brother (UK),10,88,false
72549,,Big Brother (UK),10,89,false
72549,,Big Brother (UK),10,90,false
72549,,Big Brother (UK),10,91,false
72549,,Big Brother (UK),10,92,false
72549,,Big Brother (UK),10,93,false
72549,,Big Brother (UK),10,94,false
72549,,Big Brother (UK),10,95,false
72549,,Big Brother (UK),10,96,false
72549,,Big Brother (UK),10,97,false
72549,,Big Brother (UK),10,98,false
72549,,Big Brother (UK),10,99,false
72549,,Big Brother (UK),10,100,false
72549,,Big Brother (UK),10,101,false
72549,,Big Brother (UK),10,102,false
72549,,Big Brother (UK),10,103,false
72549,,Big Brother (UK),10,104,false
72549,,Big Brother (UK),10,105,false
72549,,Big Brother (UK),10,106,false
72549,,Big Brother (UK),10,107,false
72549,,Big Brother (UK),10,108,false
72549,,Big Brother (UK),10,109,false
72549,,Big Brother (UK),11,1,false
72549,,Big Brother (UK),11,2,false
72549,,Big Brother (UK),11,3,false
72549,,Big Brother (UK),11,4,false
72549,,Big Brother (UK),11,5,false
72549,,Big Brother (UK),11,6,false
72549,,Big Brother (UK),11,7,false
72549,,Big Brother (UK),11,8,false
72549,,Big Brother (UK),11,9,false
72549,,Big Brother (UK),11,10,false
72549,,Big Brother (UK),11,11,false
72549,,Big Brother (UK),11,12,false
72549,,Big Brother (UK),11,13,false
72549,,Big Brother (UK),11,14,false
72549,,Big Brother (UK),11,15,false
72549,,Big Brother (UK),11,16,false
72549,,Big Brother (UK),11,17,false
72549,,Big Brother (UK),11,18,false
72549,,Big Brother (UK),11,19,false
72549,,Big Brother (UK),11,20,false
72549,,Big Brother (UK),11,21,false
72549,,Big Brother (UK),11,22,false
72549,,Big Brother (UK),11,23,false
72549,,Big Brother (UK),11,24,false
72549,,Big Brother (UK),11,25,false
72549,,Big Brother (UK),11,26,false
72549,,Big Brother (UK),11,27,false
72549,,Big Brother (UK),11,28,false
72549,,Big Brother (UK),11,29,false
72549,,Big Brother (UK),11,30,false
72549,,Big Brother (UK),11,31,false
72549,,Big Brother (UK),11,32,false
72549,,Big Brother (UK),11,33,false
72549,,Big Brother (UK),11,34,false
72549,,Big Brother (UK),11,35,false
72549,,Big Brother (UK),11,36,false
72549,,Big Brother (UK),11,37,false
72549,,Big Brother (UK),11,38,false
72549,,Big Brother (UK),11,39,false
72549,,Big Brother (UK),11,40,false
72549,,Big Brother (UK),11,41,false
72549,,Big Brother (UK),11,42,false
72549,,Big Brother (UK),11,43,false
72549,,Big Brother (UK),11,44,false
72549,,Big Brother (UK),11,45,false
72549,,Big Brother (UK),11,46,false
72549,,Big Brother (UK),11,47,false
72549,,Big Brother (UK),11,48,false
72549,,Big Brother (UK),11,49,false
72549,,Big Brother (UK),11,50,false
72549,,Big Brother (UK),11,51,false
72549,,Big Brother (UK),11,52,false
72549,,Big Brother (UK),11,53,false
72549,,Big Brother (UK),11,54,false
72549,,Big Brother (UK),11,55,false
72549,,Big Brother (UK),11,56,false
72549,,Big Brother (UK),11,57,false
72549,,Big Brother (UK),11,58,false
72549,,Big Brother (UK),11,59,false
72549,,Big Brother (UK),11,60,false
72549,,Big Brother (UK),11,61,false
72549,,Big Brother (UK),11,62,false
72549,,Big Brother (UK),11,63,false
72549,,Big Brother (UK),11,64,false
72549,,Big Brother (UK),11,65,false
72549,,Big Brother (UK),11,66,false
72549,,Big Brother (UK),11,67,false
72549,,Big Brother (UK),11,68,false
72549,,Big Brother (UK),11,69,false
72549,,Big Brother (UK),11,70,false
72549,,Big Brother (UK),11,71,false
72549,,Big Brother (UK),11,72,false
72549,,Big Brother (UK),11,73,false
72549,,Big Brother (UK),11,74,false
72549,,Big Brother (UK),11,75,false
72549,,Big Brother (UK),11,76,false
72549,,Big Brother (UK),11,77,false
72549,,Big Brother (UK),11,78,false
72549,,Big Brother (UK),11,79,false
72549,,Big Brother (UK),11,80,false
72549,,Big Brother (UK),11,81,false
72549,,Big Brother (UK),11,82,false
72549,,Big Brother (UK),11,83,false
72549,,Big Brother (UK),11,84,false
72549,,Big Brother (UK),11,85,false
72549,,Big Brother (UK),11,86,false
72549,,Big Brother (UK),11,87,false
72549,,Big Brother (UK),11,88,false
72549,,Big Brother (UK),11,89,false
72549,,Big Brother (UK),11,90,false
72549,,Big Brother (UK),11,91,false
72549,,Big Brother (UK),11,92,false
72549,,Big Brother (UK),11,93,false
72549,,Big Brother (UK),11,94,false
72549,,Big Brother (UK),11,95,false
72549,,Big Brother (UK),11,96,false
72549,,Big Brother (UK),11,97,false
72549,,Big Brother (UK),11,98,false
72549,,Big Brother (UK),11,99,false
72549,,Big Brother (UK),11,100,false
72549,,Big Brother (UK),11,101,false
72549,,Big Brother (UK),11,102,false
72549,,Big Brother (UK),11,103,false
72549,,Big Brother (UK),11,104,false
72549,,Big Brother (UK),11,105,false
72549,,Big Brother (UK),11,106,false
72549,,Big Brother (UK),11,107,false
72549,,Big Brother (UK),11,108,false
72549,,Big Brother (UK),11,109,false
72549,,Big Brother (UK),12,1,false
72549,,Big Brother (UK),12,2,false
72549,,Big Brother (UK),12,3,false
72549,,Big Brother (UK),12,4,false
72549,,Big Brother (UK),12,5,false
72549,,Big Brother (UK),12,6,false
72549,,Big Brother (UK),12,7,false
72549,,Big Brother (UK),12,8,false
72549,,Big Brother (UK),12,9,false
72549,,Big Brother (UK),12,10,false
72549,,Big Brother (UK),12,11,false
72549,,Big Brother (UK),12,12,false
72549,,Big Brother (UK),12,13,false
72549,,Big Brother (UK),12,14,false
72549,,Big Brother (UK),12,15,false
72549,,Big Brother (UK),12,16,false
72549,,Big Brother (UK),12,17,false
72549,,Big Brother (UK),12,18,false
72549,,Big Brother (UK),12,19,false
72549,,Big Brother (UK),12,20,false
72549,,Big Brother (UK),12,21,false
72549,,Big Brother (UK),12,22,false
72549,,Big Brother (UK),12,23,false
72549,,Big Brother (UK),12,24,false
72549,,Big Brother (UK),12,25,false
72549,,Big Brother (UK),12,26,false
72549,,Big Brother (UK),12,27,false
72549,,Big Brother (UK),12,28,false
72549,,Big Brother (UK),12,29,false
72549,,Big Brother (UK),12,30,false
72549,,Big Brother (UK),12,31,false
72549,,Big Brother (UK),12,32,false
72549,,Big Brother (UK),12,33,false
72549,,Big Brother (UK),12,34,false
72549,,Big Brother (UK),12,35,false
72549,,Big Brother (UK),12,36,false
72549,,Big Brother (UK),12,37,false
72549,,Big Brother (UK),12,38,false
72549,,Big Brother (UK),12,39,false
72549,,Big Brother (UK),12,40,false
72549,,Big Brother (UK),12,41,false
72549,,Big Brother (UK),12,42,false
72549,,Big Brother (UK),12,43,false
72549,,Big Brother (UK),12,44,false
72549,,Big Brother (UK),12,45,false
72549,,Big Brother (UK),12,46,false
72549,,Big Brother (UK),12,47,false
72549,,Big Brother (UK),12,48,false
72549,,Big Brother (UK),12,49,false
72549,,Big Brother (UK),12,50,false
72549,,Big Brother (UK),12,51,false
72549,,Big Brother (UK),12,52,false
72549,,Big Brother (UK),12,53,false
72549,,Big Brother (UK),12,54,false
72549,,Big Brother (UK),12,55,false
72549,,Big Brother (UK),12,56,false
72549,,Big Brother (UK),12,57,false
72549,,Big Brother (UK),12,58,false
72549,,Big Brother (UK),12,59,false
72549,,Big Brother (UK),12,60,false
72549,,Big Brother (UK),12,61,false
72549,,Big Brother (UK),12,62,false
72549,,Big Brother (UK),12,63,false
72549,,Big Brother (UK),12,64,false
72549,,Big Brother (UK),12,65,false
72549,,Big Brother (UK),12,66,false
72549,,Big Brother (UK),12,67,false
72549,,Big Brother (UK),12,68,false
72549,,Big Brother (UK),12,69,false
72549,,Big Brother (UK),12,70,false
72549,,Big Brother (UK),12,71,false
72549,,Big Brother (UK),13,1,false
72549,,Big Brother (UK),13,2,false
72549,,Big Brother (UK),13,3,false
72549,,Big Brother (UK),13,4,false
72549,,Big Brother (UK),13,5,false
72549,,Big Brother (UK),13,6,false
72549,,Big Brother (UK),13,7,false
72549,,Big Brother (UK),13,8,false
72549,,Big Brother (UK),13,9,false
72549,,Big Brother (UK),13,10,false
72549,,Big Brother (UK),13,11,false
72549,,Big Brother (UK),13,12,false
72549,,Big Brother (UK),13,13,false
72549,,Big Brother (UK),13,14,false
72549,,Big Brother (UK),13,15,false
72549,,Big Brother (UK),13,16,false
72549,,Big Brother (UK),13,17,false
72549,,Big Brother (UK),13,18,false
72549,,Big Brother (UK),13,19,false
72549,,Big Brother (UK),13,20,false
72549,,Big Brother (UK),13,21,false
72549,,Big Brother (UK),13,22,false
72549,,Big Brother (UK),13,23,false
72549,,Big Brother (UK),13,24,false
72549,,Big Brother (UK),13,25,false
72549,,Big Brother (UK),13,26,false
72549,,Big Brother (UK),13,27,false
72549,,Big Brother (UK),13,28,false
72549,,Big Brother (UK),13,29,false
72549,,Big Brother (UK),13,30,false
72549,,Big Brother (UK),13,31,false
72549,,Big Brother (UK),13,32,false
72549,,Big Brother (UK),13,33,false
72549,,Big Brother (UK),13,34,false
72549,,Big Brother (UK),13,35,false
72549,,Big Brother (UK),13,36,false
72549,,Big Brother (UK),13,37,false
72549,,Big Brother (UK),13,38,false
72549,,Big Brother (UK),13,39,false
72549,,Big Brother (UK),13,40,false
72549,,Big Brother (UK),13,41,false
72549,,Big Brother (UK),13,42,false
72549,,Big Brother (UK),13,43,false
72549,,Big Brother (UK),13,44,false
72549,,Big Brother (UK),13,45,false
72549,,Big Brother (UK),13,46,false
72549,,Big Brother (UK),13,47,false
72549,,Big Brother (UK),13,48,false
72549,,Big Brother (UK),13,49,false
72549,,Big Brother (UK),13,50,false
72549,,Big Brother (UK),13,51,false
72549,,Big Brother (UK),13,52,false
72549,,Big Brother (UK),13,53,false
72549,,Big Brother (UK),13,54,false
72549,,Big Brother (UK),13,55,false
72549,,Big Brother (UK),13,56,false
72549,,Big Brother (UK),13,57,false
72549,,Big Brother (UK),13,58,false
72549,,Big Brother (UK),13,59,false
72549,,Big Brother (UK),13,60,false
72549,,Big Brother (UK),13,61,false
72549,,Big Brother (UK),13,62,false
72549,,Big Brother (UK),13,63,false
72549,,Big Brother (UK),13,64,false
72549,,Big Brother (UK),13,65,false
72549,,Big Brother (UK),13,66,false
72549,,Big Brother (UK),13,67,false
72549,,Big Brother (UK),13,68,false
72549,,Big Brother (UK),13,69,false
72549,,Big Brother (UK),13,70,false
72549,,Big Brother (UK),13,71,false
72549,,Big Brother (UK),13,72,false
72549,,Big Brother (UK),13,73,false
72549,,Big Brother (UK),13,74,false
72549,,Big Brother (UK),14,1,false
72549,,Big Brother (UK),14,2,false
72549,,Big Brother (UK),14,3,false
72549,,Big Brother (UK),14,4,false
72549,,Big Brother (UK),14,5,false
72549,,Big Brother (UK),14,6,false
72549,,Big Brother (UK),14,7,false
72549,,Big Brother (UK),14,8,false
72549,,Big Brother (UK),14,9,false
72549,,Big Brother (UK),14,10,false
72549,,Big Brother (UK),14,11,false
72549,,Big Brother (UK),14,12,false
72549,,Big Brother (UK),14,13,false
72549,,Big Brother (UK),14,14,false
72549,,Big Brother (UK),14,15,false
72549,,Big Brother (UK),14,16,false
72549,,Big Brother (UK),14,17,false
72549,,Big Brother (UK),14,18,false
72549,,Big Brother (UK),14,19,false
72549,,Big Brother (UK),14,20,false
72549,,Big Brother (UK),14,21,false
72549,,Big Brother (UK),14,22,false
72549,,Big Brother (UK),14,23,false
72549,,Big Brother (UK),14,24,false
72549,,Big Brother (UK),14,25,false
72549,,Big Brother (UK),14,26,false
72549,,Big Brother (UK),14,27,false
72549,,Big Brother (UK),14,28,false
72549,,Big Brother (UK),14,29,false
72549,,Big Brother (UK),14,30,false
72549,,Big Brother (UK),14,31,false
72549,,Big Brother (UK),14,32,false
72549,,Big Brother (UK),14,33,false
72549,,Big Brother (UK),14,34,false
72549,,Big Brother (UK),14,35,false
72549,,Big Brother (UK),14,36,false
72549,,Big Brother (UK),14,37,false
72549,,Big Brother (UK),14,38,false
72549,,Big Brother (UK),14,39,false
72549,,Big Brother (UK),14,40,false
72549,,Big Brother (UK),14,41,false
72549,,Big Brother (UK),14,42,false
72549,,Big Brother (UK),14,43,false
72549,,Big Brother (UK),14,44,false
72549,,Big Brother (UK),14,45,false
72549,,Big Brother (UK),14,46,false
72549,,Big Brother (UK),14,47,false
72549,,Big Brother (UK),14,48,false
72549,,Big Brother (UK),14,49,false
72549,,Big Brother (UK),14,50,false
72549,,Big Brother (UK),14,51,false
72549,,Big Brother (UK),14,52,false
72549,,Big Brother (UK),14,53,false
72549,,Big Brother (UK),14,54,false
72549,,Big Brother (UK),14,55,false
72549,,Big Brother (UK),14,56,false
72549,,Big Brother (UK),14,57,false
72549,,Big Brother (UK),14,58,false
72549,,Big Brother (UK),14,59,false
72549,,Big Brother (UK),14,60,false
72549,,Big Brother (UK),14,61,false
72549,,Big Brother (UK),14,62,false
72549,,Big Brother (UK),14,63,false
72549,,Big Brother (UK),14,64,false
72549,,Big Brother (UK),14,65,false
72549,,Big Brother (UK),14,66,false
72549,,Big Brother (UK),14,67,false
72549,,Big Brother (UK),14,68,false
72549,,Big Brother (UK),14,69,false
81563,,Border Security,1,1,false
81563,,Border Security,1,2,false
81563,,Border Security,1,3,false
81563,,Border Security,1,4,false
81563,,Border Security,1,5,false
81563,,Border Security,1,6,false
81563,,Border Security,1,7,false
81563,,Border Security,1,8,false
81563,,Border Security,1,9,false
81563,,Border Security,1,10,false
81563,,Border Security,2,1,false
81563,,Border Security,2,2,false
81563,,Border Security,2,3,false
81563,,Border Security,2,4,false
81563,,Border Security,2,5,false
81563,,Border Security,2,6,false
81563,,Border Security,2,7,false
81563,,Border Security,2,8,false
81563,,Border Security,2,9,false
81563,,Border Security,2,10,false
81563,,Border Security,2,11,false
81563,,Border Security,3,1,false
81563,,Border Security,3,2,false
81563,,Border Security,3,3,false
81563,,Border Security,3,4,false
81563,,Border Security,3,5,false
81563,,Border Security,3,6,false
81563,,Border Security,3,7,false
81563,,Border Security,3,8,false
81563,,Border Security,3,10,false
81563,,Border Security,3,11,false
81563,,Border Security,3,12,false
81563,,Border Security,3,13,false
81563,,Border Security,3,14,false
81563,,Border Security,3,15,false
81563,,Border Security,3,16,false
81563,,Border Security,3,17,false
81563,,Border Security,3,18,false
81563,,Border Security,3,19,false
81563,,Border Security,4,1,false
81563,,Border Security,4,2,false
81563,,Border Security,4,3,false
81563,,Border Security,4,4,false
81563,,Border Security,4,5,false
81563,,Border Security,4,6,false
81563,,Border Security,4,7,false
81563,,Border Security,4,8,false
81563,,Border Security,4,9,false
81563,,Border Security,4,10,false
81563,,Border Security,5,1,false
81563,,Border Security,5,2,false
81563,,Border Security,5,3,false
81563,,Border Security,5,4,false
81563,,Border Security,5,5,false
81563,,Border Security,5,6,false
81563,,Border Security,5,7,false
81563,,Border Security,5,8,false
81563,,Border Security,5,9,false
81563,,Border Security,5,10,false
81563,,Border Security,5,11,false
81563,,Border Security,5,12,false
81563,,Border Security,5,13,false
81563,,Border Security,5,14,false
81563,,Border Security,5,15,false
81563,,Border Security,5,16,false
81563,,Border Security,5,17,false
81563,,Border Security,5,18,false
81563,,Border Security,5,19,false
81563,,Border Security,5,20,false
81563,,Border Security,5,21,false
81563,,Border Security,5,22,false
81563,,Border Security,6,1,false
81563,,Border Security,6,2,false
81563,,Border Security,6,3,false
81563,,Border Security,6,4,false
81563,,Border Security,6,5,false
81563,,Border Security,6,6,false
81563,,Border Security,6,7,false
81563,,Border Security,6,8,false
81563,,Border Security,6,9,false
81563,,Border Security,6,10,false
81563,,Border Security,6,11,false
81563,,Border Security,6,12,false
81563,,Border Security,6,13,false
81563,,Border Security,6,14,false
81563,,Border Security,6,15,false
81563,,Border Security,6,16,false
81563,,Border Security,6,17,false
81563,,Border Security,6,18,false
81563,,Border Security,6,19,false
81563,,Border Security,6,20,false
81563,,Border Security,7,1,false
81563,,Border Security,7,2,false
81563,,Border Security,7,3,false
81563,,Border Security,7,4,false
81563,,Border Security,7,5,false
81563,,Border Security,7,6,false
81563,,Border Security,7,7,false
81563,,Border Security,7,8,false
81563,,Border Security,7,9,false
81563,,Border Security,7,10,false
81563,,Border Security,8,1,false
81563,,Border Security,8,2,false
81563,,Border Security,8,3,false
81563,,Border Security,8,4,false
81563,,Border Security,8,5,false
81563,,Border Security,8,6,false
81563,,Border Security,8,7,false
81563,,Border Security,8,8,false
81563,,Border Security,8,9,false
81563,,Border Security,8,10,false
81563,,Border Security,8,11,false
81563,,Border Security,8,12,false
81563,,Border Security,8,13,false
81563,,Border Security,8,14,false
81563,,Border Security,8,15,false
81563,,Border Security,9,1,false
81563,,Border Security,9,2,false
81563,,Border Security,9,3,false
81563,,Border Security,9,4,false
81563,,Border Security,9,5,false
81563,,Border Security,9,6,false
81563,,Border Security,10,1,false
81563,,Border Security,10,2,false
81563,,Border Security,10,3,false
81563,,Border Security,10,4,false
81563,,Border Security,10,5,false
81563,,Border Security,10,6,false
81563,,Border Security,10,7,false
81563,,Border Security,10,8,false
81563,,Border Security,11,1,false
81563,,Border Security,11,2,false
81563,,Border Security,11,3,false
81563,,Border Security,11,4,false
81563,,Border Security,11,5,false
81563,,Border Security,11,6,false
81563,,Border Security,11,7,false
81563,,Border Security,11,8,false
81563,,Border Security,11,9,false
81563,,Border Security,11,10,false
81563,,Border Security,12,1,false
81563,,Border Security,12,2,false
81563,,Border Security,12,3,false
81563,,Border Security,12,4,false
81563,,Border Security,12,5,false
81563,,Border Security,13,1,false
81563,,Border Security,13,2,false
81563,,Border Security,13,3,false
81563,,Border Security,13,4,false
81563,,Border Security,13,5,false
81563,,Border Security,13,6,false
81563,,Border Security,13,7,false
81563,,Border Security,13,8,false
81563,,Border Security,13,9,false
81563,,Border Security,13,10,false
81563,,Border Security,13,11,false
81563,,Border Security,13,12,false
81563,,Border Security,13,13,false
81563,,Border Security,13,14,false
81563,,Border Security,13,15,false
81563,,Border Security,13,16,false
81563,,Border Security,13,17,false
81563,,Border Security,14,1,false
81563,,Border Security,14,2,false
81563,,Border Security,14,3,false
81563,,Border Security,14,4,false
81563,,Border Security,14,5,false
81563,,Border Security,14,6,false
81563,,Border Security,14,7,false
81563,,Border Security,14,8,false
81563,,Border Security,14,9,false
81563,,Border Security,14,10,false
81563,,Border Security,14,11,false
81563,,Border Security,14,12,false
81563,,Border Security,14,13,false
81563,,Border Security,14,14,false
81563,,Border Security,14,15,false
81563,,Border Security,14,16,false
81563,,Border Security,14,17,false
81563,,Border Security,14,18,false
81563,,Border Security,15,1,false
81563,,Border Security,15,2,false
81563,,Border Security,15,3,false
81563,,Border Security,15,4,false
81563,,Border Security,15,5,false
81563,,Border Security,15,6,false
81563,,Border Security,15,7,false
81563,,Border Security,15,8,false
81563,,Border Security,15,9,false
81563,,Border Security,15,10,false
81563,,Border Security,15,11,false
81563,,Border Security,15,12,false
81563,,Border Security,15,13,false
81563,,Border Security,15,14,false
81563,,Border Security,16,1,false
81563,,Border Security,16,2,false
81563,,Border Security,16,3,false
81563,,Border Security,16,4,false
81563,,Border Security,16,5,false
81563,,Border Security,16,6,false
81563,,Border Security,16,7,false
81563,,Border Security,16,8,false
81563,,Border Security,16,9,false
81563,,Border Security,16,10,false
81563,,Border Security,16,11,false
81563,,Border Security,16,12,false
261999,,Border Security: Canada's Front Line,1,1,false
261999,,Border Security: Canada's Front Line,1,2,false
261999,,Border Security: Canada's Front Line,1,3,false
261999,,Border Security: Canada's Front Line,1,4,false
261999,,Border Security: Canada's Front Line,1,5,false
261999,,Border Security: Canada's Front Line,1,6,false
261999,,Border Security: Canada's Front Line,1,7,false
261999,,Border Security: Canada's Front Line,1,8,false
261999,,Border Security: Canada's Front Line,1,9,false
261999,,Border Security: Canada's Front Line,1,10,false
261999,,Border Security: Canada's Front Line,1,11,false
261999,,Border Security: Canada's Front Line,1,12,false
261999,,Border Security: Canada's Front Line,1,13,false
261999,,Border Security: Canada's Front Line,2,1,false
261999,,Border Security: Canada's Front Line,2,2,false
261999,,Border Security: Canada's Front Line,2,3,false
261999,,Border Security: Canada's Front Line,2,4,false
261999,,Border Security: Canada's Front Line,2,5,false
261999,,Border Security: Canada's Front Line,2,6,false
261999,,Border Security: Canada's Front Line,2,7,false
261999,,Border Security: Canada's Front Line,2,8,false
261999,,Border Security: Canada's Front Line,2,9,false
261999,,Border Security: Canada's Front Line,2,10,false
261999,,Border Security: Canada's Front Line,2,11,false
261999,,Border Security: Canada's Front Line,2,12,false
261999,,Border Security: Canada's Front Line,2,13,false
261999,,Border Security: Canada's Front Line,2,14,false
